Entrezgene	gene_name	expression
140689	CBLN4	10
25884	CHRDL2	10
23201	FAM168A	4797
84957	RELT	469
2581	GALC	3899
51602	NOP58	4026
26099	SZRD1	7898
3757	KCNH2	4335
8454	CUL1	7810
10827	FAM114A2	1787
26999	CYFIP2	7534
23118	TAB2	9437
116254	GINM1	4818
5610	EIF2AK2	5932
57602	USP36	2160
58508	KMT2C	5775
55283	MCOLN3	1114
114800	CCDC85A	11
23369	PUM2	11217
84545	MRPL43	4658
3700	ITIH4	5
54969	HPF1	1779
51663	ZFR	10146
55609	ZNF280C	2270
10886	NPFFR2	534
112885	PHF21B	300
7185	TRAF1	172
54542	RC3H2	7750
55540	IL17RB	578
10758	TRAF3IP2	1668
8908	GYG2	858
131566	DCBLD2	6024
6646	SOAT1	1936
5318	PKP2	2270
4438	MSH4	6
2155	F7	1
2665	GDI2	40939
639	PRDM1	180
9474	ATG5	3859
57458	TMCC3	2234
57095	PITHD1	4002
57504	MTA3	4743
8975	USP13	3370
23200	ATP11B	3240
3918	LAMC2	217
5218	CDK14	5474
29927	SEC61A1	16844
4659	PPP1R12A	10405
5923	RASGRF1	3
816	CAMK2B	437
9696	CROCC	1205
55718	POLR3E	2891
493	ATP2B4	3410
9877	ZC3H11A	5
55781	RIOK2	2387
54432	YIPF1	3153
55706	NDC1	8373
1608	DGKG	37
84256	FLYWCH1	996
64718	UNKL	304
6916	TBXAS1	476
64761	PARP12	632
5832	ALDH18A1	10112
6894	TARBP1	2036
5188	GATB	1089
4084	MXD1	1314
5128	CDK17	3098
548645	DNAJC25	884
6515	SLC2A3	734
5662	PSD	172
9150	CTDP1	794
8531	YBX3	46235
55359	STYK1	12
65125	WNK1	20965
55749	CCAR1	8824
11054	OGFR	849
2769	GNA15	60
84699	CREB3L3	1
55650	PIGV	579
10076	PTPRU	944
9410	SNRNP40	6919
23504	RIMBP2	986
1301	COL11A1	162
79832	QSER1	7887
51660	MPC1	2376
30	ACAA1	1298
586	BCAT1	5177
51564	HDAC7	4982
11178	LZTS1	3525
93166	PRDM6	40
6676	SPAG4	69
10787	NCKAP1	8196
60488	MRPS35	8298
2983	GUCY1B1	2358
6433	SFSWAP	4231
10188	TNK2	1310
23041	MON2	4107
1001	CDH3	949
416	ARSF	3
65056	GPBP1	11901
84649	DGAT2	1238
7771	ZNF112	1450
1431	CS	26543
4058	LTK	10
64951	MRPS24	5
63916	ELMO2	3605
23063	WAPL	5079
81671	VMP1	3429
10513	APPBP2	2104
5424	POLD1	2950
124925	SEZ6	4
1975	EIF4B	52641
28968	SLC6A16	91
29998	BICRA	943
56848	SPHK2	335
6141	RPL18	128451
770	CA11	370
79763	ISOC2	938
11338	U2AF2	5990
29924	EPN1	8044
55588	MED29	2325
57491	AHRR	1
10838	ZNF275	2768
8776	MTMR1	2048
2817	GPC1	2037
57143	ADCK1	1591
3029	HAGH	1307
6047	RNF4	3696
841	CASP8	182
22998	LIMCH1	5145
55726	INTS13	2187
51768	TM7SF3	2320
1747	DLX3	107
53340	SPA17	271
10077	TSPAN32	6
8839	CCN5	1
58524	DMRT3	999
10402	ST3GAL6	882
9914	ATP2C2	15
4804	NGFR	866
50937	CDON	1559
6873	TAF2	4287
28996	HIPK2	15422
23534	TNPO3	4559
8625	RFXANK	3831
54929	TMEM161A	2858
9170	LPAR2	499
5476	CTSA	3168
10147	SUGP2	6088
6558	SLC12A2	6584
28966	SNX24	480
2139	EYA2	130
1265	CNN2	679
10347	ABCA7	68
9627	SNCAIP	1865
11218	DDX20	2074
53339	BTBD1	6247
55711	FAR2	1127
8537	BCAS1	3
5449	POU1F1	2
1117	CHI3L2	14
22904	SBNO2	1352
5378	PMS1	2119
10362	HMG20B	2162
10203	CALCRL	2061
6882	TAF11	4457
23294	ANKS1A	3520
8943	AP3D1	6226
7629	ZNF76	1915
9351	SLC9A3R2	1958
4913	NTHL1	1574
54887	UHRF1BP1	2938
2773	GNAI3	13082
3843	IPO5	44131
4942	OAT	3475
10885	WDR3	4092
5586	PKN2	5692
57418	WDR18	4739
9697	TRAM2	1304
9423	NTN1	53
9340	GLP2R	1
55388	MCM10	3122
1606	DGKA	248
2065	ERBB3	438
54763	ROPN1	5
91526	ANKRD44	391
3735	KARS1	8508
23536	ADAT1	799
10954	PDIA5	650
55633	TBC1D22B	1475
4710	NDUFB4	11807
23013	SPEN	7946
4638	MYLK	1966
